agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q-Learning,7,38,22.969999999995963,0.029722222222222257,36742.0,252.0
Q-Learning,7,39,31.37999999999596,0.05256249999999999,36902.0,160.0
Q-Learning,7,40,39.539999999995956,0.0441081081081081,37087.0,185.0
Q-Learning,7,41,45.779999999995994,0.01655172413793113,37464.0,377.0
Q-Learning,7,42,48.399999999996105,0.003545331529093522,38203.0,739.0
Q-Learning,7,43,56.12999999999611,0.033903508771929845,38431.0,228.0
Q-Learning,7,44,62.889999999996135,0.020800000000000075,38756.0,325.0
Q-Learning,7,45,70.32999999999615,0.02894941634241249,39013.0,257.0
Q-Learning,7,46,79.02999999999615,0.06641221374045801,39144.0,131.0
Q-Learning,7,47,86.76999999999616,0.034096916299559486,39371.0,227.0
Q-Learning,7,48,94.65999999999616,0.03721698113207547,39583.0,212.0
Q-Learning,7,49,101.53999999999618,0.02198083067092659,39896.0,313.0
Q-Learning,7,50,106.81999999999624,0.011162790697674537,40369.0,473.0
Q-Learning,7,51,111.83999999999631,0.010060120240481085,40868.0,499.0
Q-Learning,7,52,116.80999999999636,0.009861111111111235,41372.0,504.0
Q-Learning,7,53,121.89999999999642,0.010345528455284676,41864.0,492.0
Q-Learning,7,54,128.99999999999645,0.024398625429553324,42155.0,291.0
Q-Learning,7,55,136.21999999999647,0.025878136200716897,42434.0,279.0
Q-Learning,7,56,142.6899999999965,0.018276836158192176,42788.0,354.0
Q-Learning,7,57,150.38999999999652,0.033333333333333354,43019.0,231.0
Q-Learning,7,58,158.2799999999965,0.03721698113207547,43231.0,212.0
Q-Learning,7,59,166.1999999999965,0.037894736842105266,43440.0,209.0
Q-Learning,7,60,173.4799999999965,0.026666666666666717,43713.0,273.0
Q-Learning,7,61,179.52999999999653,0.015277777777777878,44109.0,396.0
Q-Learning,7,62,187.86999999999654,0.04994011976047903,44276.0,167.0
Q-Learning,7,63,195.68999999999653,0.03570776255707764,44495.0,219.0
Q-Learning,7,64,203.23999999999654,0.03069105691056914,44741.0,246.0
Q-Learning,7,65,212.19999999999655,0.08533333333333333,44846.0,105.0
Q-Learning,7,66,220.36999999999654,0.04440217391304347,45030.0,184.0
Q-Learning,7,67,223.66999999999663,0.004918032786885393,45701.0,671.0
Q-Learning,7,68,229.24999999999667,0.012595936794582506,46144.0,443.0
Q-Learning,7,69,238.11999999999668,0.07780701754385964,46258.0,114.0
Q-Learning,7,70,245.3299999999967,0.025750000000000054,46538.0,280.0
Q-Learning,7,71,249.36999999999676,0.006767169179229619,47135.0,597.0
Q-Learning,7,72,255.1999999999968,0.013947368421052738,47553.0,418.0
Q-Learning,7,73,257.35999999999694,0.0027515923566880543,48338.0,785.0
Q-Learning,7,74,265.8199999999969,0.05458064516129032,48493.0,155.0
Q-Learning,7,75,272.5699999999969,0.020705521472392713,48819.0,326.0
Q-Learning,7,76,279.8999999999969,0.027350746268656762,49087.0,268.0
Q-Learning,7,77,287.2699999999969,0.02791666666666671,49351.0,264.0
Q-Learning,7,78,295.6099999999969,0.04994011976047903,49518.0,167.0
Q-Learning,7,79,303.75999999999686,0.04381720430107526,49704.0,186.0
Q-Learning,7,80,310.75999999999686,0.023255813953488438,50005.0,301.0
Q-Learning,7,81,318.6799999999969,0.037894736842105266,50214.0,209.0
Q-Learning,7,82,326.8699999999969,0.044999999999999984,50396.0,182.0
Q-Learning,7,83,334.4899999999969,0.03188284518828455,50635.0,239.0
Q-Learning,7,84,343.12999999999687,0.06306569343065692,50772.0,137.0
Q-Learning,7,85,350.4099999999969,0.026666666666666717,51045.0,273.0
Q-Learning,7,86,359.1499999999969,0.06881889763779526,51172.0,127.0
Q-Learning,7,87,368.1599999999969,0.0901,51272.0,100.0
Q-Learning,7,88,375.6799999999969,0.03020080321285144,51521.0,249.0
Q-Learning,7,89,384.4999999999969,0.07411764705882351,51640.0,119.0
Q-Learning,7,90,391.3399999999969,0.02157728706624613,51957.0,317.0
Q-Learning,7,91,399.4899999999969,0.04381720430107526,52143.0,186.0
Q-Learning,7,92,407.43999999999687,0.03859223300970874,52349.0,206.0
Q-Learning,7,93,415.95999999999685,0.05718120805369127,52498.0,149.0
Q-Learning,7,94,424.07999999999686,0.04296296296296296,52687.0,189.0
Q-Learning,7,95,431.75999999999686,0.03296137339055796,52920.0,233.0
Q-Learning,7,96,439.4999999999969,0.034096916299559486,53147.0,227.0
Q-Learning,7,97,448.33999999999685,0.07555555555555556,53264.0,117.0
Q-Learning,7,98,455.6099999999969,0.026532846715328517,53538.0,274.0
Q-Learning,7,99,464.0999999999969,0.05585526315789473,53690.0,152.0
Q-Learning,8,0,3.9000000000000856,0.0063829787234043955,611.0,611.0
Q-Learning,8,1,-29.229999999999905,-0.007679647658785347,4925.0,4314.0
Q-Learning,8,2,-40.75000000000047,-0.00535067347886696,7078.0,2153.0
Q-Learning,8,3,-52.500000000001066,-0.005399816176470864,9254.0,2176.0
Q-Learning,8,4,-52.3400000000009,1.624365482235181E-4,10239.0,985.0
Q-Learning,8,5,-45.18000000000088,0.025122807017543915,10524.0,285.0
Q-Learning,8,6,-57.430000000001556,-0.005503144654088355,12750.0,2226.0
Q-Learning,8,7,-56.02000000000142,0.0016395348837210915,13610.0,860.0
Q-Learning,8,8,-66.3900000000018,-0.005088321884200385,15648.0,2038.0
Q-Learning,8,9,-75.510000000002,-0.004767381076842755,17561.0,1913.0
Q-Learning,8,10,-86.55000000000248,-0.005244655581947976,19666.0,2105.0
Q-Learning,8,11,-99.25000000000324,-0.005592250110083993,21937.0,2271.0
Q-Learning,8,12,-103.51000000000298,-0.0029852838121932307,23364.0,1427.0
Q-Learning,8,13,-95.87000000000297,0.03223628691983125,23601.0,237.0
Q-Learning,8,14,-92.96000000000286,0.004098591549295925,24311.0,710.0
Q-Learning,8,15,-86.30000000000284,0.019880597014925453,24646.0,335.0
Q-Learning,8,16,-80.13000000000281,0.01606770833333343,25030.0,384.0
Q-Learning,8,17,-75.30000000000274,0.009324324324324451,25548.0,518.0
Q-Learning,8,18,-69.10000000000271,0.01627296587926519,25929.0,381.0
Q-Learning,8,19,-62.03000000000269,0.02404761904761911,26223.0,294.0
Q-Learning,8,20,-57.720000000002614,0.007561403508772065,26793.0,570.0
Q-Learning,8,21,-53.89000000000253,0.006197411003236387,27411.0,618.0
Q-Learning,8,22,-50.15000000000244,0.005964912280701897,28038.0,627.0
Q-Learning,8,23,-45.33000000000238,0.009287090558766987,28557.0,519.0
Q-Learning,8,24,-39.18000000000234,0.01593264248704673,28943.0,386.0
Q-Learning,8,25,-31.850000000002325,0.027350746268656762,29211.0,268.0
Q-Learning,8,26,-28.38000000000223,0.005305810397553662,29865.0,654.0
Q-Learning,8,27,-22.77000000000218,0.012750000000000112,30305.0,440.0
Q-Learning,8,28,-16.770000000002142,0.014962593516209578,30706.0,401.0
Q-Learning,8,29,-12.270000000002069,0.008166969147005577,31257.0,551.0
Q-Learning,8,30,-5.2200000000020506,0.02381756756756763,31553.0,296.0
Q-Learning,8,31,1.829999999997968,0.02381756756756763,31849.0,296.0
Q-Learning,8,32,10.039999999997967,0.04561111111111111,32029.0,180.0
Q-Learning,8,33,17.169999999997984,0.0247569444444445,32317.0,288.0
Q-Learning,8,34,22.099999999998047,0.009704724409448945,32825.0,508.0
Q-Learning,8,35,23.399999999998187,0.0014925373134329978,33696.0,871.0
Q-Learning,8,36,30.18999999999821,0.021086956521739204,34018.0,322.0
Q-Learning,8,37,37.91999999999821,0.033903508771929845,34246.0,228.0
Q-Learning,8,38,44.87999999999823,0.02281967213114761,34551.0,305.0
Q-Learning,8,39,52.729999999998235,0.0363425925925926,34767.0,216.0
Q-Learning,8,40,60.219999999998244,0.029722222222222257,35019.0,252.0
Q-Learning,8,41,67.06999999999826,0.021677215189873488,35335.0,316.0
Q-Learning,8,42,75.54999999999826,0.05542483660130718,35488.0,153.0
Q-Learning,8,43,83.84999999999826,0.04853801169590643,35659.0,171.0
Q-Learning,8,44,92.52999999999827,0.06526315789473684,35792.0,133.0
Q-Learning,8,45,98.8999999999983,0.017500000000000092,36156.0,364.0
Q-Learning,8,46,107.2399999999983,0.04994011976047903,36323.0,167.0
Q-Learning,8,47,110.5699999999984,0.004985029940119907,36991.0,668.0
Q-Learning,8,48,116.73999999999845,0.01606770833333343,37375.0,384.0
Q-Learning,8,49,123.59999999999847,0.02177777777777785,37690.0,315.0
Q-Learning,8,50,131.33999999999847,0.034096916299559486,37917.0,227.0
Q-Learning,8,51,137.4199999999985,0.015470737913486104,38310.0,393.0
Q-Learning,8,52,144.86999999999853,0.02910156250000004,38566.0,256.0
Q-Learning,8,53,151.68999999999855,0.021379310344827658,38885.0,319.0
Q-Learning,8,54,158.44999999999857,0.020800000000000075,39210.0,325.0
Q-Learning,8,55,165.68999999999858,0.02613718411552352,39487.0,277.0
Q-Learning,8,56,171.72999999999863,0.015214105793450982,39884.0,397.0
Q-Learning,8,57,178.57999999999865,0.021677215189873488,40200.0,316.0
Q-Learning,8,58,180.92999999999876,0.0030678851174936275,40966.0,766.0
Q-Learning,8,59,187.2999999999988,0.017500000000000092,41330.0,364.0
Q-Learning,8,60,194.9999999999988,0.033333333333333354,41561.0,231.0
Q-Learning,8,61,202.29999999999882,0.026937269372693775,41832.0,271.0
Q-Learning,8,62,209.49999999999883,0.0256227758007118,42113.0,281.0
Q-Learning,8,63,214.1199999999989,0.008571428571428702,42652.0,539.0
Q-Learning,8,64,218.03999999999897,0.006436781609195542,43261.0,609.0
Q-Learning,8,65,224.669999999999,0.019615384615384698,43599.0,338.0
Q-Learning,8,66,233.279999999999,0.0615,43739.0,140.0
Q-Learning,8,67,239.51999999999904,0.01655172413793113,44116.0,377.0
Q-Learning,8,68,246.33999999999907,0.021379310344827658,44435.0,319.0
Q-Learning,8,69,253.00999999999908,0.019970059880239602,44769.0,334.0
Q-Learning,8,70,260.9399999999991,0.038125,44977.0,208.0
Q-Learning,8,71,269.27999999999906,0.04994011976047903,45144.0,167.0
Q-Learning,8,72,277.64999999999907,0.051036585365853655,45308.0,164.0
Q-Learning,8,73,284.3499999999991,0.02024169184290038,45639.0,331.0
Q-Learning,8,74,292.7499999999991,0.05217391304347825,45800.0,161.0
Q-Learning,8,75,302.02999999999906,0.12712328767123288,45873.0,73.0
Q-Learning,8,76,309.78999999999905,0.0344888888888889,46098.0,225.0
Q-Learning,8,77,317.5199999999991,0.033903508771929845,46326.0,228.0
Q-Learning,8,78,325.03999999999905,0.03020080321285144,46575.0,249.0
Q-Learning,8,79,330.5999999999991,0.012494382022472023,47020.0,445.0
Q-Learning,8,80,338.0399999999991,0.02894941634241249,47277.0,257.0
Q-Learning,8,81,346.1299999999991,0.042135416666666654,47469.0,192.0
Q-Learning,8,82,354.5099999999991,0.05141104294478527,47632.0,163.0
Q-Learning,8,83,356.6399999999992,0.0027030456852793444,48420.0,788.0
Q-Learning,8,84,364.8899999999992,0.04687499999999999,48596.0,176.0
Q-Learning,8,85,372.8599999999992,0.03906862745098039,48800.0,204.0
Q-Learning,8,86,381.5099999999992,0.06360294117647058,48936.0,136.0
Q-Learning,8,87,388.27999999999923,0.02089506172839514,49260.0,324.0
Q-Learning,8,88,396.19999999999925,0.037894736842105266,49469.0,209.0
Q-Learning,8,89,403.95999999999924,0.0344888888888889,49694.0,225.0
Q-Learning,8,90,411.27999999999923,0.027211895910780718,49963.0,269.0
Q-Learning,8,91,419.77999999999923,0.05629139072847681,50114.0,151.0
Q-Learning,8,92,426.0899999999993,0.017054054054054146,50484.0,370.0
Q-Learning,8,93,434.2899999999993,0.045303867403314914,50665.0,181.0
Q-Learning,8,94,443.18999999999926,0.08018018018018017,50776.0,111.0
Q-Learning,8,95,451.4099999999993,0.0459217877094972,50955.0,179.0
Q-Learning,8,96,459.4599999999993,0.041071428571428564,51151.0,196.0
Q-Learning,8,97,468.3099999999993,0.07629310344827586,51267.0,116.0
Q-Learning,8,98,476.6499999999993,0.04994011976047903,51434.0,167.0
Q-Learning,8,99,485.1999999999993,0.058561643835616434,51580.0,146.0
Q-Learning,9,0,-35.259999999999565,-0.00778882261983644,4527.0,4527.0
Q-Learning,9,1,-71.36999999999895,-0.007829575021682435,9139.0,4612.0
Q-Learning,9,2,-72.17999999999877,-7.486136783732107E-4,10221.0,1082.0
Q-Learning,9,3,-71.55999999999861,6.602768903090048E-4,11160.0,939.0
Q-Learning,9,4,-82.28999999999905,-0.005173577627772633,13234.0,2074.0
Q-Learning,9,5,-80.88999999999892,0.001626016260162763,14095.0,861.0
Q-Learning,9,6,-94.00999999999974,-0.005672287073065635,16408.0,2313.0
Q-Learning,9,7,-114.96000000000177,-0.006766795865633733,19504.0,3096.0
Q-Learning,9,8,-109.9100000000017,0.010181451612903349,20000.0,496.0
Q-Learning,9,9,-109.64000000000154,2.772073921972926E-4,20974.0,974.0
Q-Learning,9,10,-106.36000000000143,0.004873699851411737,21647.0,673.0
Q-Learning,9,11,-103.23000000000133,0.004549418604651311,22335.0,688.0
Q-Learning,9,12,-100.09000000000123,0.004570596797671181,23022.0,687.0
Q-Learning,9,13,-93.2600000000012,0.02147798742138372,23340.0,318.0
Q-Learning,9,14,-96.46000000000096,-0.002422407267221622,24661.0,1321.0
Q-Learning,9,15,-106.07000000000123,-0.00489806320081563,26623.0,1962.0
Q-Learning,9,16,-108.00000000000102,-0.001616415410385084,27817.0,1194.0
Q-Learning,9,17,-104.28000000000094,0.0059141494435613505,28446.0,629.0
Q-Learning,9,18,-97.72000000000091,0.019014492753623272,28791.0,345.0
Q-Learning,9,19,-94.17000000000081,0.0054953560371518466,29437.0,646.0
Q-Learning,9,20,-92.79000000000067,0.00159907300115891,30300.0,863.0
Q-Learning,9,21,-88.11000000000061,0.008780487804878178,30833.0,533.0
Q-Learning,9,22,-81.0000000000006,0.024517241379310405,31123.0,290.0
Q-Learning,9,23,-75.23000000000056,0.013608490566037844,31547.0,424.0
Q-Learning,9,24,-72.22000000000045,0.004300000000000149,32247.0,700.0
Q-Learning,9,25,-69.58000000000034,0.0035820895522389587,32984.0,737.0
Q-Learning,9,26,-66.85000000000022,0.003750000000000152,33712.0,728.0
Q-Learning,9,27,-59.350000000000215,0.02988047808764944,33963.0,251.0
Q-Learning,9,28,-51.640000000000214,0.033521739130434804,34193.0,230.0
Q-Learning,9,29,-44.590000000000195,0.02381756756756763,34489.0,296.0
Q-Learning,9,30,-36.76000000000019,0.03591743119266056,34707.0,218.0
Q-Learning,9,31,-31.180000000000142,0.012595936794582506,35150.0,443.0
Q-Learning,9,32,-32.02999999999996,-7.826887661140084E-4,36236.0,1086.0
Q-Learning,9,33,-24.369999999999955,0.03259574468085109,36471.0,235.0
Q-Learning,9,34,-19.1099999999999,0.011073684210526435,36946.0,475.0
Q-Learning,9,35,-12.449999999999873,0.019880597014925453,37281.0,335.0
Q-Learning,9,36,-7.269999999999815,0.01072463768115954,37764.0,483.0
Q-Learning,9,37,-1.779999999999763,0.012146017699115158,38216.0,452.0
Q-Learning,9,38,2.9600000000003046,0.008994307400379636,38743.0,527.0
Q-Learning,9,39,9.70000000000033,0.02061162079510711,39070.0,327.0
Q-Learning,9,40,18.120000000000328,0.05295597484276728,39229.0,159.0
Q-Learning,9,41,25.820000000000334,0.033333333333333354,39460.0,231.0
Q-Learning,9,42,34.04000000000033,0.0459217877094972,39639.0,179.0
Q-Learning,9,43,41.58000000000034,0.030526315789473717,39886.0,247.0
Q-Learning,9,44,49.04000000000035,0.02925490196078435,40141.0,255.0
Q-Learning,9,45,55.93000000000037,0.022083333333333403,40453.0,312.0
Q-Learning,9,46,63.510000000000375,0.03119341563786011,40696.0,243.0
Q-Learning,9,47,70.5000000000004,0.023145695364238477,40998.0,302.0
Q-Learning,9,48,77.7400000000004,0.02613718411552352,41275.0,277.0
Q-Learning,9,49,75.26000000000063,-0.001985588470776444,42524.0,1249.0
Q-Learning,9,50,83.00000000000064,0.034096916299559486,42751.0,227.0
Q-Learning,9,51,90.47000000000065,0.029409448818897677,43005.0,254.0
Q-Learning,9,52,97.44000000000068,0.022927631578947436,43309.0,304.0
Q-Learning,9,53,104.09000000000071,0.019791666666666746,43645.0,336.0
Q-Learning,9,54,110.29000000000075,0.01627296587926519,44026.0,381.0
Q-Learning,9,55,119.01000000000074,0.06759689922480619,44155.0,129.0
Q-Learning,9,56,126.22000000000077,0.025750000000000054,44435.0,280.0
Q-Learning,9,57,134.47000000000077,0.04687499999999999,44611.0,176.0
Q-Learning,9,58,140.16000000000082,0.013171296296296407,45043.0,432.0
Q-Learning,9,59,148.2300000000008,0.04159793814432989,45237.0,194.0
Q-Learning,9,60,156.29000000000082,0.041333333333333326,45432.0,195.0
Q-Learning,9,61,164.4900000000008,0.045303867403314914,45613.0,181.0
Q-Learning,9,62,173.5500000000008,0.09536842105263156,45708.0,95.0
Q-Learning,9,63,179.29000000000084,0.01344262295081978,46135.0,427.0
Q-Learning,9,64,184.8200000000009,0.012343750000000113,46583.0,448.0
Q-Learning,9,65,192.9000000000009,0.04186528497409325,46776.0,193.0
Q-Learning,9,66,201.3300000000009,0.05335443037974683,46934.0,158.0
Q-Learning,9,67,204.350000000001,0.004320457796852796,47633.0,699.0
Q-Learning,9,68,211.32000000000102,0.022927631578947436,47937.0,304.0
Q-Learning,9,69,219.44000000000102,0.04296296296296296,48126.0,189.0
Q-Learning,9,70,227.78000000000102,0.04994011976047903,48293.0,167.0
Q-Learning,9,71,234.99000000000103,0.025750000000000054,48573.0,280.0
Q-Learning,9,72,242.78000000000102,0.0350900900900901,48795.0,222.0
Q-Learning,9,73,251.69000000000102,0.081,48905.0,110.0
Q-Learning,9,74,260.750000000001,0.09536842105263156,49000.0,95.0
Q-Learning,9,75,269.61000000000104,0.07704347826086956,49115.0,115.0
Q-Learning,9,76,278.700000000001,0.09880434782608695,49207.0,92.0
Q-Learning,9,77,285.35000000000105,0.019791666666666746,49543.0,336.0
Q-Learning,9,78,292.4900000000011,0.02487804878048786,49830.0,287.0
Q-Learning,9,79,300.64000000000107,0.04381720430107526,50016.0,186.0
Q-Learning,9,80,309.47000000000105,0.07483050847457626,50134.0,118.0
Q-Learning,9,81,318.77000000000106,0.13098591549295774,50205.0,71.0
Q-Learning,9,82,325.96000000000106,0.025496453900709273,50487.0,282.0
Q-Learning,9,83,332.76000000000107,0.021183800623053032,50808.0,321.0
Q-Learning,9,84,341.96000000000106,0.11358024691358024,50889.0,81.0
Q-Learning,9,85,350.60000000000105,0.06306569343065692,51026.0,137.0
Q-Learning,9,86,358.84000000000106,0.04655367231638417,51203.0,177.0
Q-Learning,9,87,366.01000000000107,0.025246478873239494,51487.0,284.0
Q-Learning,9,88,374.98000000000104,0.08625,51591.0,104.0
Q-Learning,9,89,382.74000000000103,0.0344888888888889,51816.0,225.0
Q-Learning,9,90,390.84000000000106,0.04240837696335077,52007.0,191.0
Q-Learning,9,91,398.48000000000104,0.03223628691983125,52244.0,237.0
Q-Learning,9,92,407.11000000000104,0.06253623188405796,52382.0,138.0
Q-Learning,9,93,415.67000000000104,0.05903448275862068,52527.0,145.0
Q-Learning,9,94,423.440000000001,0.03468750000000002,52751.0,224.0
Q-Learning,9,95,431.49000000000103,0.041071428571428564,52947.0,196.0
Q-Learning,9,96,436.8700000000011,0.011619870410367288,53410.0,463.0
Q-Learning,9,97,445.02000000000106,0.04381720430107526,53596.0,186.0
Q-Learning,9,98,452.7400000000011,0.03371179039301312,53825.0,229.0
Q-Learning,9,99,458.2600000000011,0.012293986636971161,54274.0,449.0
